system:index,latitude,longitude,phosphorus,.geo
900_0,9.996179588898611,-2.981758228300195,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
901_0,-29.63947877181789,19.225943068060555,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
902_0,8.986398717778505,6.449743771199073,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
905_0,12.538787230672384,0.9035452070451475,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
915_0,3.016658358614545,27.04317250199704,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
920_0,-15.803446125037347,31.635360234416037,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
925_0,-21.670928870765167,30.872690558198563,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
927_0,-14.339729296508402,26.35380535296372,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
931_0,-23.572340624717476,31.200934963015836,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
935_0,17.24066658153554,36.68110735378698,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
937_0,14.937325027169768,32.85455373802305,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
944_0,-22.528868953925052,21.65085534601279,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
947_0,-12.347762986172276,17.62784017761193,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
954_0,-14.882669072070208,24.338255349984752,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
959_0,11.576846413540238,22.59678134019065,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
961_0,15.14215215143062,-15.24645680238402,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
967_0,33.040780394069145,-7.101252458215496,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
972_0,12.607175540028877,36.004675944844976,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
973_0,-9.952949030902916,36.57034507925504,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
975_0,-19.108480167484423,16.483835663285717,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
977_0,-27.764157624591835,19.847667076199677,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
978_0,-20.40652314591747,33.655491645344014,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
980_0,0.2816039133772007,27.03050625649096,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
985_0,14.66530894086161,-4.730508591895667,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006_0,18.413865492191526,1.289191958517658,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007_0,-7.477654740412333,16.873524833536763,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013_0,4.361308215746059,42.86708606329082,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015_0,12.525633547978218,28.637502468252368,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018_0,11.291833412657091,-1.8525759161619562,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023_0,-9.024494580940916,36.583011324761124,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025_0,12.320086355287314,14.345935118609667,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026_0,5.200004221175643,9.188886735536316,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027_0,13.099026939219097,-6.195750651823019,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1031_0,11.86605282532343,-2.1471334978247474,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033_0,5.52225094905289,18.759178446432053,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1035_0,-22.328835041536323,18.8249351252296,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037_0,10.7609448218903,-10.20852502598492,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040_0,-17.76424226501858,21.55195083323123,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1042_0,8.573844434947594,8.300632582598935,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048_0,-0.7152368468843721,24.206203003219184,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1049_0,16.399192680682372,29.863702831075518,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1054_0,14.559433208529347,19.301940541097068,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1055_0,7.304974595663138,13.968912193864703,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1058_0,8.554923681262679,25.45126798700884,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1061_0,-2.388663546333811,18.81334685806446,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1063_0,-21.977148576073834,17.929943607661322,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1069_0,2.34716325861843,20.73403476704041,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1072_0,-6.115064211573233,20.745892528790783,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1073_0,-14.51981442190095,19.778406967794062,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1076_0,-2.4277057493656264,29.713863841684383,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1077_0,7.1266454101806085,4.006236366865562,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1081_0,-10.845952302813599,39.69729075174668,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1082_0,-4.372358908968909,19.932018881378497,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1083_0,10.79959663745081,-7.374250473059418,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1084_0,12.972215455088,5.4642020729915455,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1085_0,-33.40422547105641,25.32676148862987,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1086_0,-15.205388632223539,24.285434411278523,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1087_0,6.565814717908809,0.9682239075017531,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1092_0,12.606386548058554,18.074931694518213,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1093_0,-14.935534758088197,22.598937296872535,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1094_0,-32.234271725130284,24.779687480601083,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1098_0,-0.9849709851340133,23.141429896952314,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1101_0,9.837429761895702,-7.506302819824989,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102_0,9.272701190915113,50.085229034248,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1104_0,-29.97994226808042,23.308516539798543,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1107_0,3.324218833627551,22.773300293520133,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1108_0,-1.412833704944419,16.13052826204151,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1110_0,10.113997293353535,46.3220066460145,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1116_0,0.19913930312109002,40.32683010285764,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1119_0,13.443685143026052,11.735610566015161,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1123_0,-10.361200283225001,23.766926829284735,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1124_0,-17.640239817656514,30.525312037829547,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1131_0,10.605758386178735,14.08883728429466,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1133_0,34.26022865908009,5.643954961343862,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136_0,-2.732464004789336,23.69443278585629,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1143_0,7.581016594507064,1.2228962905496374,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1147_0,9.129312612033011,-8.177613831647507,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1148_0,-11.26411583802906,30.946532074553186,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1150_0,-7.805654596545016,15.503683856782908,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1151_0,-5.048113364681927,38.09406746417857,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1153_0,-24.809074364117773,28.15726311736207,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162_0,-14.60119622751826,28.91831582606813,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1176_0,10.880061152355106,30.87808044990328,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1179_0,17.21698557752369,36.568458617158385,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1189_0,-8.577608389830571,21.352255345571464,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1191_0,-19.773785403650095,26.30314037093938,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1195_0,17.202827006566146,-7.442163108538855,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1200_0,-10.90444096489427,38.58912901725684,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1203_0,35.54145341653444,6.130392687694584,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1204_0,-26.909038249052667,19.560924837508725,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1205_0,12.210535601487871,26.900070877236804,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1207_0,-22.933279136808036,22.424843794810172,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1213_0,-1.7525362349741462,23.074864734399057,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1215_0,15.733388509493297,31.19770102799301,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1221_0,7.922549822719353,20.13952971201011,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224_0,-17.187669605861807,36.95949526033562,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1226_0,-25.503546674226516,26.751579360771846,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1227_0,9.467870697962136,2.263953873315751,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1233_0,-4.560700789757595,17.700603715625608,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1234_0,16.64877271597539,-0.30244306188531,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1236_0,8.467236402051112,40.95205754060483,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238_0,-15.05710242591479,20.37614595784719,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1248_0,-2.7526529478350876,39.30841006525134,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1249_0,-11.045718930625213,17.52489324605183,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1251_0,-20.772581008543984,44.76567541627743,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268_0,-19.61825048952113,30.45039254313398,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269_0,2.144659112428022,18.04663476306845,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273_0,-6.127390282476344,23.439221413637934,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1274_0,-31.359778220401953,19.48007646193797,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1275_0,0.6861000219386968,15.66484161875395,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279_0,12.39906094540029,33.99774976859355,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281_0,-8.512581664930572,23.314984409844207,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283_0,14.031913286138474,12.155752624397861,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284_0,-7.334678023530813,31.12520698456456,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285_0,-5.952655314818809,33.75358767436987,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290_0,8.867660099607765,-2.733553715297971,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293_0,-12.400146583924684,35.50772792967006,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294_0,18.59071615856146,-11.744913656414539,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301_0,-8.355299416570022,17.476923209879846,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302_0,0.389938860185884,40.92187414705841,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305_0,-7.4512008705292985,29.44032683766999,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309_0,11.078746865578873,-4.693587833718355,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311_0,8.087741372801737,11.814841974074504,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312_0,3.0691357070979417,35.398313128064295,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315_0,7.106589029382385,-10.030928094314492,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316_0,16.225123817554838,34.68819489596782,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317_0,7.63871474520461,7.452802617446932,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319_0,-6.116136055111789,13.81368331276885,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324_0,-22.947177260952063,23.17996762264104,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326_0,-12.269299610607927,24.205394519463475,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328_0,-18.435630174484984,19.339669783030086,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330_0,9.189441798555837,-8.301850835441236,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332_0,-33.075818039791955,26.90950318772006,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334_0,35.763501363708386,-5.515276824102481,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339_0,-6.175619992266118,37.98761710301041,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345_0,33.99587483307755,-6.1208311571274505,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348_0,14.779732742186308,32.8488943517331,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351_0,16.837679472296117,-13.459707702270293,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353_0,8.42245219932335,46.81060032904711,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355_0,-20.62459868689179,24.913087300292833,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357_0,1.7366098512716512,33.37009687957924,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361_0,-12.154985673787545,20.117161661435535,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370_0,-22.381175590523444,34.217926844731245,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374_0,-7.612838254820148,16.454730248080242,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383_0,3.7798644397943697,26.66614957725208,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384_0,-6.033329842399043,26.510112212400518,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387_0,-17.145441440606287,37.19341656032034,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397_0,10.86471104143329,8.971404605250981,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399_0,-5.930675476751124,17.97117627920241,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405_0,10.120895194055663,22.604057693992015,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406_0,13.21108129985312,-3.303804257657043,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407_0,16.660907595880794,1.3991457492938875,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408_0,5.728494115833651,30.80396943896342,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416_0,-12.175270777288143,38.00243930519838,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423_0,15.57197935495246,32.835689117056546,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428_0,9.610056710422452,29.546238209667678,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433_0,8.637262050479535,5.056187270944459,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434_0,-14.630663630900202,27.3450064374612,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441_0,3.2141749404974562,44.75220068701564,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444_0,5.297420555425534,42.69245357205799,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445_0,-33.56201498819144,21.57027646502727,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446_0,-18.178240528893586,47.55521386805378,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449_0,-8.95608534847571,29.081090555550592,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451_0,5.342500620203798,17.970906784617174,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453_0,-31.514295471548106,26.573173945345708,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455_0,-11.88850231062805,22.79647682785042,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460_0,10.64072196801865,16.764918515686716,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474_0,16.398158553960762,37.575829376770024,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476_0,-5.546962298794279,36.147508075019985,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477_0,-2.1064507782191546,35.72952197331917,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484_0,10.208432558842716,4.297021024335052,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488_0,0.6920284740537992,39.874348694246635,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491_0,-3.253492030708566,38.7459748658641,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492_0,-25.975944482438855,28.055394164142918,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493_0,-11.196446235559916,15.648671943639798,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509_0,6.458444670025188,43.467519999196305,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511_0,14.363194369663612,3.114478784320114,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513_0,12.960660046510114,25.496812571913697,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521_0,-22.058846019618723,34.439451393795125,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526_0,9.955835760456921,41.25712541109181,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531_0,11.18768909704249,17.096666350112052,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547_0,35.38297243395757,0.3823426791990012,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1554_0,7.802951334486087,42.221107542480475,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1556_0,-14.528945285293263,37.83696962986356,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1558_0,30.67635118301078,-9.219479898169329,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1564_0,-18.819205987131365,32.73301168008168,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1565_0,-1.9060698165380392,34.57500717016876,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1569_0,-20.401218838369786,24.96294379856147,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1571_0,-18.00635047066541,22.127321772709784,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1573_0,9.384391999198069,-1.0810129186316992,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1574_0,5.864429222478068,28.417864381285145,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1576_0,6.973125072449374,31.812418176915994,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1578_0,10.621121664988738,49.77504076664153,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579_0,-15.451001453056078,21.85324577952492,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1584_0,5.972992680599386,48.16912253322106,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1590_0,-23.135405443868756,28.866842360288086,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1592_0,16.69033793825446,32.2543892967028,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1596_0,14.57795210019549,26.33170679697438,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1605_0,-9.467638005669231,15.31342067960639,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1607_0,11.539618232382239,13.355542517867894,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1612_0,-5.339045843035141,19.242921226930413,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1613_0,-19.580168395923927,14.224662555253532,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1621_0,-24.05828392651728,33.82230879360501,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1630_0,1.2004937350028206,42.14349310193255,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1631_0,5.147398482457031,23.11097700882066,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1636_0,2.8010714621821786,23.605769067313695,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1638_0,-18.07630519900469,44.26549346607968,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1648_0,-21.472438969200706,33.41698893741028,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1651_0,33.197424139533794,-5.544382239307954,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1653_0,36.598344791112304,7.9214537011720845,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1655_0,-18.478320755793753,28.066712936722826,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1658_0,-17.445206489572577,16.95248674701087,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1671_0,-1.9610154078777275,14.686037285177317,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1673_0,10.776035504966387,23.414966900966707,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1674_0,-11.56816678507091,25.54936401603469,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1675_0,-4.992810468504431,28.162114019896322,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1678_0,8.294468862648285,19.15856942175159,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1687_0,-14.385416832310996,13.079580062586379,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1689_0,9.890266411448746,48.2836577319463,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1711_0,-9.2982668159649,24.763248310901698,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1714_0,9.652833747202015,7.242057851792491,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716_0,3.226283047793457,18.341731333901713,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1717_0,7.978599689256307,32.250077383339026,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718_0,-27.37524087284515,31.777922870005803,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1719_0,-6.600651377226318,16.626398298875483,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1725_0,-22.98861497577536,46.68717180900909,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1726_0,-19.08148553617528,22.045395418798083,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1728_0,-4.618187711685965,13.815839269450736,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1731_0,-19.142089963897245,15.8553742905157,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1734_0,-7.4522697447631465,20.71570913524437,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1740_0,10.101527635449651,45.37850610310377,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1741_0,7.479759053886695,40.845876674021895,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1743_0,-10.565525362609028,18.204828084601896,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1753_0,10.676211201353324,15.019402087114072,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1754_0,11.624892483406725,2.7768020690195856,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1762_0,-14.025932373669937,49.72868769798096,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1765_0,33.66971168968665,-6.394907150312316,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1767_0,-13.122681922909136,32.15198135431317,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1774_0,-18.70744050123706,28.76955481501794,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1775_0,11.488652504473654,4.181407847268869,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1784_0,-19.929422033085388,32.551911318803185,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1787_0,7.464528306677896,-7.358080797945267,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1791_0,-16.150618841562746,14.807040353948217,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1793_0,12.107263578869338,9.083244858123862,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1794_0,-23.58716019924081,45.407342023724006,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1796_0,14.018055853727388,-5.566211300712058,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1797_0,13.448665183887067,10.90583673807396,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1799_0,-6.744657307748556,27.86028008443216,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1800_0,-6.88326943341984,27.100305354067043,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1801_0,-9.525848456398084,31.714591642475376,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1803_0,-17.576536609417715,45.98109599569114,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1804_0,-14.77898348441617,38.63494309674693,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1806_0,6.972322568194117,44.01621097473651,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1807_0,5.343305591301235,-8.719567442556814,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1814_0,16.218913456709256,0.9412744489781676,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1816_0,10.777623953935962,-7.714352639627069,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1821_0,9.63343861955931,33.58677052610888,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1822_0,-15.430479817691086,34.15998550890554,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1826_0,-12.110194905882787,38.20941114665951,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1829_0,-3.821308848010899,18.94378223731861,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1830_0,13.390995222517175,-8.701241810760775,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1834_0,-20.679825330064716,16.007369236588723,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1836_0,-12.639554891824117,39.570628296685825,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1837_0,13.525711549283166,27.238825570878273,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1841_0,-16.475476574503865,26.213668168641075,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1843_0,12.90996749209343,-3.7158614784826676,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1846_0,6.086090225685354,30.18547936584713,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1848_0,5.546124168749916,-4.53000462048019,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1850_0,-6.166242336098397,14.919689090576805,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1851_0,9.331210360983128,40.267002304935275,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1859_0,-9.326722691855483,27.21834398240035,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1861_0,-1.0741592826345259,22.467962928447907,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1870_0,10.889588409923967,40.90705194487044,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1872_0,15.331707450944126,30.964318717178756,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
1881_0,15.193653189383216,31.89973442253241,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
